Date,Adj Close
2023-12-12,"4,431.2320"
2023-12-13,"4,446.1300"
2023-12-14,"4,527.0180"
2023-12-15,"4,561.2450"
2023-12-18,"4,588.8600"
2023-12-19,"4,650.1290"
2023-12-20,"4,597.6880"
2023-12-21,"4,623.9080"
2023-12-22,"4,621.1600"
2023-12-26,"4,648.4730"
2023-12-27,"4,676.3620"
2023-12-28,"4,701.2150"
2023-12-29,"4,695.6930"
2024-01-02,"4,750.3490"
2024-01-03,"4,729.6420"
2024-01-04,"4,761.0280"
2024-01-05,"4,784.9140"
2024-01-08,"4,777.9760"
2024-01-09,"4,740.2040"
2024-01-10,"4,750.1900"
2024-01-11,"4,730.2070"
2024-01-12,"4,695.4930"
2024-01-16,"4,666.0360"
2024-01-17,"4,641.0340"
2024-01-18,"4,650.2080"
2024-01-19,"4,730.4760"
2024-01-22,"4,724.9120"
2024-01-23,"4,693.8050"
2024-01-24,"4,735.7350"
2024-01-25,"4,803.5320"
2024-01-26,"4,785.1950"
2024-01-29,"4,797.6830"
2024-01-30,"4,896.0180"
2024-01-31,"4,842.9680"
2024-02-01,"4,825.4770"
2024-02-02,"4,853.2380"
2024-02-05,"4,846.8510"
2024-02-06,"4,863.5180"
2024-02-07,"4,872.6870"
2024-02-08,"4,855.2000"
2024-02-09,"4,861.0110"
2024-02-12,"4,882.6900"
2024-02-13,"4,840.1920"
2024-02-14,"4,889.3520"
2024-02-15,"4,996.0120"
2024-02-16,"4,972.6850"
2024-02-20,"4,992.1230"
2024-02-21,"5,024.6290"
2024-02-22,"5,084.8960"
2024-02-23,"5,110.4450"
2024-02-26,"5,092.9500"
2024-02-27,"5,095.4590"
2024-02-28,"5,121.2850"
2024-02-29,"5,167.9420"
2024-03-01,"5,146.5550"
2024-03-04,"5,185.1700"
2024-03-05,"5,237.1060"
2024-03-06,"5,264.3260"
2024-03-07,"5,218.2310"
2024-03-08,"5,227.9370"
2024-03-11,"5,229.8910"
2024-03-12,"5,272.9380"
2024-03-13,"5,315.7050"
2024-03-14,"5,220.9960"
2024-03-15,"5,285.7090"
2024-03-18,"5,351.2660"
2024-03-19,"5,382.6490"
2024-03-20,"5,453.2020"
2024-03-21,"5,529.0360"
2024-03-22,"5,461.2560"
2024-03-25,"5,411.2570"
2024-03-26,"5,436.5410"
2024-03-27,"5,541.7990"
2024-03-28,"5,563.4740"
2024-04-01,"5,525.6940"
2024-04-02,"5,523.4780"
2024-04-03,"5,507.9190"
2024-04-04,"5,466.0050"
2024-04-05,"5,516.2960"
2024-04-08,"5,545.0730"
2024-04-09,"5,507.9190"
2024-04-10,"5,460.9800"
2024-04-11,"5,459.8640"
2024-04-12,"5,106.7160"
2024-04-15,"5,109.5310"
2024-04-16,"5,051.1410"
2024-04-17,"5,031.0200"
2024-04-18,"5,063.7090"
2024-04-19,"5,190.8210"
2024-04-22,"5,291.6760"
2024-04-23,"5,367.9480"
2024-04-24,"5,394.2210"
2024-04-25,"5,402.3080"
2024-04-26,"5,405.6690"
2024-04-29,"5,399.7980"
2024-04-30,"5,356.7930"
2024-05-01,"5,360.1270"
2024-05-02,"5,354.5340"
2024-05-03,"5,322.4210"
2024-05-06,"5,364.0270"
2024-05-07,"5,357.0450"
2024-05-08,"5,466.0050"
2024-05-09,"5,517.6980"
2024-05-10,"5,553.1690"
2024-05-13,"5,552.0540"
2024-05-14,"5,629.7190"
2024-05-15,"5,646.4840"
2024-05-16,"5,656.5490"
2024-05-17,"5,721.3730"
2024-05-20,"5,464.0580"
2024-05-21,"5,574.1170"
2024-05-22,"5,540.3290"
2024-05-23,"5,501.4890"
2024-05-24,"5,607.3780"
2024-05-28,"5,573.5650"
2024-05-29,"5,534.7330"
2024-05-30,"5,568.8270"
2024-05-31,"5,661.0120"
2024-06-03,"5,638.3880"
2024-06-04,"5,564.0640"
2024-06-05,"5,510.9890"
2024-06-06,"5,501.2110"
2024-06-07,"5,586.1360"
2024-06-10,"5,576.6470"
2024-06-11,"5,429.9750"
2024-06-12,"5,350.9060"
2024-06-13,"5,410.4200"
2024-06-14,"5,413.7670"
2024-06-17,"5,447.2890"
2024-06-18,"5,503.7310"
2024-06-20,"5,550.3760"
2024-06-21,"5,484.1740"
2024-06-24,"5,556.2470"
2024-06-25,"5,533.6110"
2024-06-26,"5,515.7220"
2024-06-27,"5,564.3610"
2024-06-28,"5,650.6850"
2024-07-01,"5,739.8060"
2024-07-02,"5,834.2220"
2024-07-03,"5,830.3180"
2024-07-05,"5,753.0620"
2024-07-08,"5,763.7400"
2024-07-09,"5,832.8460"
2024-07-10,"5,837.6250"
2024-07-11,"5,827.7900"
2024-07-12,"5,757.2880"
2024-07-15,"5,900.8280"
2024-07-16,"6,001.1230"
2024-07-17,"6,092.4380"
2024-07-18,"5,898.8620"
2024-07-19,"5,893.2430"
2024-07-22,"5,907.2810"
2024-07-23,"5,908.6850"
2024-07-24,"5,859.8100"
2024-07-25,"5,862.0660"
2024-07-26,"5,962.3400"
2024-07-29,"5,923.3080"
2024-07-30,"6,045.2260"
2024-07-31,"5,978.0790"
2024-08-01,"5,842.1240"
2024-08-02,"5,594.3330"
2024-08-05,"5,475.2340"
2024-08-06,"5,628.0620"
2024-08-07,"5,629.7280"
2024-08-08,"5,732.5610"
2024-08-09,"5,781.4350"
2024-08-12,"5,792.3940"
2024-08-13,"5,841.5570"
2024-08-14,"5,906.1750"
2024-08-15,"5,942.9670"
2024-08-16,"6,010.9530"
2024-08-19,"6,052.5240"
2024-08-20,"6,026.4060"
2024-08-21,"6,028.6500"
2024-08-22,"6,085.6860"
2024-08-23,"6,132.8690"
2024-08-26,"6,157.0320"
2024-08-27,"6,185.4050"
2024-08-28,"6,216.5920"
2024-08-29,"6,242.4290"
2024-08-30,"6,315.1910"
2024-09-03,"6,188.7780"
2024-09-04,"6,161.5510"
2024-09-05,"6,113.7720"
2024-09-06,"5,968.5200"
2024-09-09,"6,090.7310"
2024-09-10,"5,774.6880"
2024-09-11,"5,821.6070"
2024-09-12,"5,803.9100"
2024-09-13,"5,739.8640"
2024-09-16,"5,839.3020"
2024-09-17,"5,878.3560"
2024-09-18,"5,830.0320"
2024-09-19,"5,912.9020"
2024-09-20,"5,930.0430"
2024-09-23,"5,939.8780"
2024-09-24,"5,944.0920"
2024-09-25,"5,904.7720"
2024-09-26,"5,893.2430"
2024-09-27,"5,913.4730"
2024-09-30,"5,923.5880"
2024-10-01,"5,816.2700"
2024-10-02,"5,823.2890"
2024-10-03,"5,765.4220"
2024-10-04,"5,970.0590"
2024-10-07,"5,961.8550"
2024-10-08,"5,956.7660"
2024-10-09,"6,032.2400"
2024-10-10,"6,015.8570"
2024-10-11,"6,282.9430"
2024-10-14,"6,260.0550"
2024-10-15,"6,285.7800"
2024-10-16,"6,321.1010"
2024-10-17,"6,343.1520"
2024-10-18,"6,370.0130"
2024-10-21,"6,303.0050"
2024-10-22,"6,334.6690"
2024-10-23,"6,314.6140"
2024-10-24,"6,358.9750"
2024-10-25,"6,283.5200"
2024-10-28,"6,373.6800"
2024-10-29,"6,300.1820"
2024-10-30,"6,342.8730"
2024-10-31,"6,272.4710"
2024-11-01,"6,301.3230"
2024-11-04,"6,211.9920"
2024-11-05,"6,260.3260"
2024-11-06,"6,983.0610"
2024-11-07,"6,681.1910"
2024-11-08,"6,698.1570"
2024-11-11,"6,763.4490"
2024-11-12,"6,771.0820"
2024-11-13,"6,816.3110"
2024-11-14,"6,836.3740"
2024-11-15,"6,933.6040"
2024-11-18,"6,925.7020"
2024-11-19,"6,870.8550"
2024-11-20,"6,805.5550"
2024-11-21,"6,918.0610"
2024-11-22,"7,025.1790"
2024-11-25,"7,074.3600"
2024-11-26,"7,065.3180"
2024-11-27,"7,060.2390"
2024-11-29,"7,058.2560"
2024-12-02,"6,960.1760"
2024-12-03,"6,919.7470"
2024-12-04,"6,879.6140"
2024-12-05,"6,938.4120"
2024-12-06,"6,991.5390"
2024-12-09,"6,891.2160"
2024-12-10,"6,864.3560"
2024-12-11,"6,883.3010"
2024-12-12,"6,826.7630"
2024-12-13,"6,781.8250"
2024-12-16,"6,771.6450"
2024-12-17,"6,737.1640"
2024-12-18,"6,511.3270"
2024-12-19,"6,584.5350"
2024-12-20,"6,715.6840"
2024-12-23,"6,738.0160"
2024-12-24,"6,848.8170"
2024-12-26,"6,872.2690"
2024-12-27,"6,816.5820"
2024-12-30,"6,764.3060"
2024-12-31,"6,775.3130"
